[TA Ascii File]
DTG-60

File Name :	C:\TAData\Caro Iacovone\TPS-NPTiO2.txt

[File Information]
File Name:	TPS-NPTiO2.tad
Sample Name:	TPS-NPTiO2
Lot No:	001
Acquire Date:	22/03/22
Acquire Time:	15:33:16(-0300)
Detector Type:	DTG-60
Detector Serial No:	C30564800519TK
Operator:	Carolina Iacovone
Atmosphere:	Nitrogen
Gas Flow:	30[ml/min]
Annotation:	
Pan Name:	Aluminum
Sample Weight:	7.620[mg]
Molecular Weight:	0.00


[Measurements Program]
[Temperature Program]
Start Temp.	
Temp. Rate	Hold Temp.	Hold Time	Gas
[ C/min  ]	[   C  ]	[ min  ]
3.00	30.0	10		
10.00	450.0	0		


[Data]
Time	Temp	DTA	TGA
sec	C	uV	mg
611.000000	29.954592	-1.342376	7.577263
612.000000	29.973505	-1.337426	7.577165
613.000000	30.000681	-1.333165	7.576668
614.000000	30.021088	-1.335433	7.575874
615.000000	30.008345	-1.336303	7.575079
616.000000	30.048761	-1.341237	7.574483
617.000000	30.096046	-1.350943	7.574086
618.000000	30.096245	-1.366605	7.573888
619.000000	30.131384	-1.382623	7.573987
620.000000	30.185837	-1.402688	7.574683
621.000000	30.212317	-1.435866	7.575378
622.000000	30.247156	-1.462280	7.576073
623.000000	30.299219	-1.495462	7.576570
624.000000	30.359344	-1.535468	7.576868
625.000000	30.370993	-1.579911	7.577364
626.000000	30.427534	-1.626332	7.577662
627.000000	30.501698	-1.672982	7.577960
628.000000	30.541115	-1.728951	7.578160
629.000000	30.587704	-1.782951	7.578259
630.000000	30.665848	-1.841217	7.578061
631.000000	30.727764	-1.904613	7.577465
632.000000	30.780624	-1.968695	7.576373
633.000000	30.845827	-2.032523	7.575181
634.000000	30.934025	-2.099447	7.573990
635.000000	30.983500	-2.168711	7.573296
636.000000	31.046412	-2.238113	7.572898
637.000000	31.142075	-2.306958	7.572700
638.000000	31.221214	-2.381853	7.573097
639.000000	31.267902	-2.453881	7.573792
640.000000	31.361973	-2.524129	7.574190
641.000000	31.457834	-2.595644	7.573793
642.000000	31.534983	-2.674554	7.573298
643.000000	31.611635	-2.749957	7.572999
644.000000	31.718147	-2.826144	7.572900
645.000000	31.797287	-2.907577	7.572999
646.000000	31.864878	-2.984884	7.573199
647.000000	31.978958	-3.059733	7.573895
648.000000	32.089855	-3.137208	7.574887
649.000000	32.156845	-3.216657	7.575683
650.000000	32.252411	-3.294354	7.576278
651.000000	32.367489	-3.365637	7.576577
652.000000	32.465736	-3.446602	7.576875
653.000000	32.547462	-3.518453	7.577174
654.000000	32.672001	-3.591061	7.577373
655.000000	32.786377	-3.665049	7.577571
656.000000	32.855164	-3.740041	7.577770
657.000000	32.978104	-3.810556	7.577671
658.000000	33.109104	-3.883011	7.577374
659.000000	33.197399	-3.957668	7.577274
660.000000	33.302624	-4.027689	7.577076
661.000000	33.432034	-4.092973	7.576779
662.000000	33.555965	-4.169647	7.576779
663.000000	33.637592	-4.239409	7.576780
664.000000	33.767403	-4.307746	7.577078
665.000000	33.900597	-4.374413	7.577277
666.000000	33.992176	-4.444235	7.577575
667.000000	34.119797	-4.509791	7.577973
668.000000	34.257267	-4.574642	7.578172
669.000000	34.374432	-4.645860	7.578271
670.000000	34.477165	-4.709600	7.578074
671.000000	34.619316	-4.771539	7.577577
672.000000	34.757984	-4.838746	7.576486
673.000000	34.852554	-4.903679	7.574996
674.000000	34.985447	-4.964366	7.573109
675.000000	35.137753	-5.023181	7.570926
676.000000	35.242077	-5.086317	7.568642
677.000000	35.368202	-5.142439	7.566359
678.000000	35.513638	-5.197966	7.564273
679.000000	35.663754	-5.256568	7.562685
680.000000	35.759514	-5.314136	7.561891
681.000000	35.907440	-5.367767	7.561991
682.000000	36.061241	-5.422435	7.562786
683.000000	36.176712	-5.480157	7.563879
684.000000	36.310406	-5.533446	7.565269
685.000000	36.468285	-5.584130	7.566958
686.000000	36.606556	-5.639462	7.568448
687.000000	36.717945	-5.689341	7.569342
688.000000	36.871044	-5.740157	7.569938
689.000000	37.034801	-5.790871	7.570436
690.000000	37.152264	-5.841599	7.570535
691.000000	37.299492	-5.888060	7.570436
692.000000	37.461357	-5.933822	7.569642
693.000000	37.593651	-5.984348	7.568451
694.000000	37.719276	-6.031347	7.567161
695.000000	37.885719	-6.075104	7.565572
696.000000	38.041611	-6.122551	7.564183
697.000000	38.159271	-6.170545	7.563289
698.000000	38.312775	-6.213738	7.563091
699.000000	38.482300	-6.256471	7.563290
700.000000	38.612804	-6.302252	7.563687
701.000000	38.755451	-6.343049	7.564582
702.000000	38.919804	-6.381913	7.565973
703.000000	39.080669	-6.422326	7.567165
704.000000	39.200024	-6.462620	7.567960
705.000000	39.370548	-6.498560	7.568556
706.000000	39.539875	-6.536548	7.569153
707.000000	39.667393	-6.578310	7.569849
708.000000	39.820793	-6.615735	7.570246
709.000000	39.990322	-6.652918	7.570445
710.000000	40.145515	-6.694676	7.570843
711.000000	40.269745	-6.732045	7.571340
712.000000	40.437283	-6.767894	7.571836
713.000000	40.606510	-6.806075	7.572035
714.000000	40.731842	-6.846456	7.571639
715.000000	40.890015	-6.883009	7.570944
716.000000	41.069298	-6.915373	7.569754
717.000000	41.215137	-6.953720	7.568364
718.000000	41.348328	-6.986509	7.566775
719.000000	41.523529	-7.020115	7.565485
720.000000	41.690269	-7.056021	7.564592
721.000000	41.817684	-7.091000	7.563996
722.000000	41.978752	-7.124788	7.563997
723.000000	42.161919	-7.156995	7.563997
724.000000	42.293716	-7.195386	7.563899
725.000000	42.449604	-7.227609	7.563502
726.000000	42.622215	-7.260585	7.562807
727.000000	42.790649	-7.295881	7.561815
728.000000	42.917374	-7.329387	7.560723
729.000000	43.097748	-7.360340	7.559929
730.000000	43.271061	-7.393828	7.559632
731.000000	43.408928	-7.427494	7.559731
732.000000	43.567703	-7.458907	7.560228
733.000000	43.743504	-7.489823	7.560924
734.000000	43.899490	-7.526167	7.561322
735.000000	44.039059	-7.558584	7.561620
736.000000	44.216846	-7.589163	7.561422
737.000000	44.396824	-7.621628	7.561125
738.000000	44.529419	-7.656153	7.560828
739.000000	44.696655	-7.687853	7.560431
740.000000	44.878925	-7.720235	7.560133
741.000000	45.045067	-7.754848	7.559935
742.000000	45.185326	-7.784158	7.559638
743.000000	45.365208	-7.814152	7.559142
744.000000	45.539314	-7.846828	7.558249
745.000000	45.675095	-7.882619	7.557554
746.000000	45.847210	-7.913647	7.556859
747.000000	46.040726	-7.946125	7.556562
748.000000	46.181187	-7.983868	7.556463
749.000000	46.343048	-8.017433	7.556762
750.000000	46.520935	-8.051815	7.557159
751.000000	46.704102	-8.087121	7.557458
752.000000	46.836796	-8.124111	7.557459
753.000000	47.016178	-8.157216	7.557161
754.000000	47.207306	-8.191492	7.556665
755.000000	47.345379	-8.229198	7.556467
756.000000	47.514503	-8.263917	7.556568
757.000000	47.701351	-8.297268	7.556667
758.000000	47.863216	-8.336517	7.556966
759.000000	48.009048	-8.373970	7.557662
760.000000	48.185146	-8.412412	7.558655
761.000000	48.385136	-8.447759	7.559549
762.000000	48.517132	-8.487801	7.559947
763.000000	48.689449	-8.524984	7.560344
764.000000	48.879482	-8.560865	7.560842
765.000000	49.035965	-8.602508	7.561141
766.000000	49.196632	-8.638791	7.561141
767.000000	49.379601	-8.676436	7.561240
768.000000	49.562263	-8.714426	7.561241
769.000000	49.698048	-8.754803	7.561143
770.000000	49.866676	-8.795585	7.561143
771.000000	50.075527	-8.837887	7.560945
772.000000	50.212795	-8.885621	7.560946
773.000000	50.377548	-8.932243	7.560847
774.000000	50.559517	-8.976307	7.560749
775.000000	50.730240	-9.026560	7.560550
776.000000	50.872192	-9.073990	7.560452
777.000000	51.053268	-9.118401	7.560253
778.000000	51.244793	-9.162607	7.560055
779.000000	51.387440	-9.208474	7.559857
780.000000	51.549004	-9.245457	7.559560
781.000000	51.750187	-9.286659	7.558965
782.000000	51.903286	-9.329035	7.558270
783.000000	52.050018	-9.365821	7.557575
784.000000	52.233486	-9.401164	7.556781
785.000000	52.414455	-9.437857	7.555987
786.000000	52.558201	-9.477942	7.554896
787.000000	52.732609	-9.512910	7.553705
788.000000	52.925728	-9.547337	7.552315
789.000000	53.077633	-9.585426	7.550826
790.000000	53.235214	-9.615560	7.549337
791.000000	53.429630	-9.653690	7.548146
792.000000	53.608414	-9.689138	7.547253
793.000000	53.746284	-9.724453	7.546558
794.000000	53.929447	-9.756067	7.545864
795.000000	54.113510	-9.789240	7.545169
796.000000	54.267708	-9.826083	7.544474
797.000000	54.428871	-9.861752	7.543879
798.000000	54.621494	-9.894501	7.543681
799.000000	54.794205	-9.933180	7.543880
800.000000	54.939045	-9.966261	7.544377
801.000000	55.121212	-10.002462	7.545172
802.000000	55.309853	-10.038092	7.545868
803.000000	55.456287	-10.076071	7.546166
804.000000	55.628201	-10.109743	7.545770
805.000000	55.820923	-10.142877	7.544976
806.000000	55.983578	-10.182245	7.544083
807.000000	56.130413	-10.216796	7.543190
808.000000	56.320541	-10.251027	7.542395
809.000000	56.506897	-10.287725	7.541999
810.000000	56.647053	-10.325756	7.541503
811.000000	56.825542	-10.363177	7.541106
812.000000	57.016968	-10.400208	7.540709
813.000000	57.175743	-10.439911	7.540512
814.000000	57.336109	-10.477083	7.540115
815.000000	57.524254	-10.512028	7.539321
816.000000	57.713692	-10.551653	7.538627
817.000000	57.852753	-10.593074	7.538230
818.000000	58.036816	-10.627557	7.537833
819.000000	58.231529	-10.663884	7.537040
820.000000	58.376465	-10.703971	7.536047
821.000000	58.543804	-10.740183	7.535154
822.000000	58.736027	-10.775358	7.534360
823.000000	58.907349	-10.815413	7.533864
824.000000	59.055767	-10.852642	7.533268
825.000000	59.240623	-10.888059	7.532673
826.000000	59.434738	-10.926085	7.532078
827.000000	59.581470	-10.965330	7.531384
828.000000	59.759659	-11.001295	7.530391
829.000000	59.954571	-11.037148	7.529101
830.000000	60.117126	-11.078987	7.527214
831.000000	60.269833	-11.115258	7.525328
832.000000	60.452797	-11.150288	7.523442
833.000000	60.637058	-11.188932	7.521853
834.000000	60.781597	-11.229242	7.520960
835.000000	60.954208	-11.266127	7.520961
836.000000	61.148323	-11.304207	7.521855
837.000000	61.301525	-11.345671	7.522948
838.000000	61.463490	-11.382185	7.524339
839.000000	61.648941	-11.419333	7.526028
840.000000	61.833599	-11.458252	7.527518
841.000000	61.974754	-11.497095	7.528710
842.000000	62.160011	-11.533259	7.529207
843.000000	62.345364	-11.570539	7.529705
844.000000	62.497074	-11.609022	7.530003
845.000000	62.658638	-11.643793	7.530202
846.000000	62.850163	-11.676886	7.530402
847.000000	63.017403	-11.717176	7.530501
848.000000	63.165527	-11.752438	7.530502
849.000000	63.348789	-11.787341	7.530303
850.000000	63.541409	-11.824057	7.529708
851.000000	63.680676	-11.861796	7.528517
852.000000	63.854282	-11.896097	7.526929
853.000000	64.046211	-11.930455	7.524745
854.000000	64.215340	-11.970994	7.522362
855.000000	64.363762	-12.006135	7.519681
856.000000	64.556679	-12.039040	7.517199
857.000000	64.737953	-12.075031	7.515611
858.000000	64.878906	-12.110050	7.514718
859.000000	65.058983	-12.144962	7.514520
860.000000	65.258278	-12.176821	7.514719
861.000000	65.402420	-12.214285	7.515117
862.000000	65.567863	-12.246511	7.515812
863.000000	65.753922	-12.279747	7.516409
864.000000	65.938782	-12.315622	7.516509
865.000000	66.080635	-12.349791	7.516013
866.000000	66.270561	-12.381395	7.515020
867.000000	66.461090	-12.414300	7.514028
868.000000	66.614891	-12.451653	7.513134
869.000000	66.779739	-12.486090	7.512241
870.000000	66.975052	-12.515654	7.511149
871.000000	67.140694	-12.551617	7.510057
872.000000	67.287422	-12.584976	7.508867
873.000000	67.470192	-12.617512	7.507974
874.000000	67.663414	-12.653921	7.507279
875.000000	67.805664	-12.691540	7.506684
876.000000	67.984146	-12.725572	7.506187
877.000000	68.176369	-12.758940	7.506188
878.000000	68.344307	-12.796331	7.506586
879.000000	68.500000	-12.832375	7.507083
880.000000	68.694504	-12.863014	7.507382
881.000000	68.875282	-12.898685	7.507283
882.000000	69.015945	-12.934841	7.507085
883.000000	69.193832	-12.966846	7.506788
884.000000	69.387947	-13.001011	7.506292
885.000000	69.539856	-13.038885	7.505497
886.000000	69.701218	-13.073837	7.504803
887.000000	69.890152	-13.105168	7.503811
888.000000	70.070633	-13.141870	7.502620
889.000000	70.209000	-13.177475	7.501230
890.000000	70.410088	-13.206879	7.499841
891.000000	70.590561	-13.239124	7.498749
892.000000	70.732513	-13.274073	7.497855
893.000000	70.902534	-13.306753	7.497260
894.000000	71.088692	-13.338028	7.497161
895.000000	71.258522	-13.373808	7.497261
896.000000	71.406540	-13.403919	7.496964
897.000000	71.588707	-13.434794	7.496170
898.000000	71.774658	-13.468383	7.494979
899.000000	71.908752	-13.502709	7.493291
900.000000	72.100876	-13.536035	7.491505
901.000000	72.279655	-13.568398	7.489817
902.000000	72.441124	-13.604618	7.488924
903.000000	72.597206	-13.635137	7.488626
904.000000	72.781769	-13.664942	7.488626
905.000000	72.972900	-13.698191	7.488727
906.000000	73.106689	-13.732479	7.488727
907.000000	73.294426	-13.762148	7.488331
908.000000	73.482574	-13.793248	7.487934
909.000000	73.624825	-13.825777	7.487239
910.000000	73.801811	-13.859331	7.486644
911.000000	73.975822	-13.889874	7.486446
912.000000	74.155304	-13.924764	7.486546
913.000000	74.299248	-13.956572	7.486944
914.000000	74.477829	-13.988684	7.487143
915.000000	74.674438	-14.019842	7.487243
916.000000	74.824249	-14.053318	7.487144
917.000000	74.994972	-14.086052	7.486846
918.000000	75.183022	-14.115038	7.486450
919.000000	75.348564	-14.146515	7.485656
920.000000	75.503052	-14.180143	7.484365
921.000000	75.685326	-14.210039	7.482678
922.000000	75.868195	-14.241136	7.480593
923.000000	76.010643	-14.274384	7.478210
924.000000	76.178474	-14.306154	7.475530
925.000000	76.375282	-14.336458	7.473147
926.000000	76.536049	-14.373236	7.471559
927.000000	76.696518	-14.402709	7.470467
928.000000	76.886642	-14.431391	7.469772
929.000000	77.071106	-14.462456	7.469773
930.000000	77.212357	-14.496437	7.469972
931.000000	77.391945	-14.525650	7.470369
932.000000	77.585754	-14.555719	7.470469
933.000000	77.735374	-14.589452	7.470470
934.000000	77.898232	-14.616207	7.470471
935.000000	78.086678	-14.642004	7.470372
936.000000	78.260185	-14.675039	7.470174
937.000000	78.406120	-14.704842	7.470075
938.000000	78.589478	-14.730461	7.469679
939.000000	78.783096	-14.758194	7.469282
940.000000	78.930626	-14.787316	7.468587
941.000000	79.103539	-14.813284	7.467893
942.000000	79.294769	-14.838623	7.467000
943.000000	79.466682	-14.866680	7.466305
944.000000	79.614601	-14.890629	7.465511
945.000000	79.802444	-14.914736	7.464618
946.000000	79.986610	-14.940857	7.463626
947.000000	80.130249	-14.967353	7.462633
948.000000	80.297791	-14.991477	7.461342
949.000000	80.494392	-15.014248	7.459854
950.000000	80.644310	-15.043070	7.458265
951.000000	80.800201	-15.067110	7.456379
952.000000	80.983261	-15.091465	7.454393
953.000000	81.173401	-15.117216	7.452209
954.000000	81.310867	-15.142200	7.450223
955.000000	81.490250	-15.164219	7.448735
956.000000	81.683571	-15.186108	7.447544
957.000000	81.830803	-15.212196	7.446651
958.000000	81.993553	-15.233587	7.446254
959.000000	82.176521	-15.253397	7.446056
960.000000	82.348434	-15.276278	7.446156
961.000000	82.487503	-15.297085	7.446057
962.000000	82.670273	-15.316484	7.445760
963.000000	82.857719	-15.338686	7.445561
964.000000	83.001259	-15.360901	7.444966
965.000000	83.174370	-15.381156	7.443974
966.000000	83.367287	-15.399976	7.442684
967.000000	83.529449	-15.423845	7.440797
968.000000	83.683846	-15.443758	7.438613
969.000000	83.870590	-15.462103	7.436131
970.000000	84.048782	-15.483858	7.434046
971.000000	84.192131	-15.507750	7.432259
972.000000	84.363251	-15.526604	7.431068
973.000000	84.554771	-15.545771	7.430274
974.000000	84.710564	-15.568479	7.429877
975.000000	84.869835	-15.587218	7.429679
976.000000	85.055290	-15.606192	7.429084
977.000000	85.236366	-15.626395	7.427893
978.000000	85.379509	-15.647588	7.426404
979.000000	85.564964	-15.663994	7.424915
980.000000	85.752708	-15.681089	7.423625
981.000000	85.899345	-15.699688	7.422930
982.000000	86.061005	-15.715828	7.422832
983.000000	86.254219	-15.731256	7.423428
984.000000	86.425842	-15.748812	7.424222
985.000000	86.570183	-15.762554	7.425018
986.000000	86.754150	-15.773560	7.425614
987.000000	86.941689	-15.788610	7.425813
988.000000	87.083939	-15.805398	7.425416
989.000000	87.264023	-15.818020	7.424524
990.000000	87.452759	-15.830056	7.423729
991.000000	87.618500	-15.847015	7.422737
992.000000	87.767021	-15.858456	7.421745
993.000000	87.955765	-15.871065	7.420653
994.000000	88.140526	-15.883375	7.419561
995.000000	88.283669	-15.897957	7.418369
996.000000	88.454391	-15.908526	7.417278
997.000000	88.650192	-15.917797	7.416186
998.000000	88.801506	-15.932074	7.415094
999.000000	88.973022	-15.938865	7.414102
1000.000000	89.151505	-15.946762	7.413110
1001.000000	89.333679	-15.957857	7.412018
1002.000000	89.471252	-15.967182	7.410727
1003.000000	89.658897	-15.976175	7.408941
1004.000000	89.852119	-15.985603	7.406756
1005.000000	89.998848	-15.996408	7.404274
1006.000000	90.164787	-16.003742	7.401793
1007.000000	90.347458	-16.010349	7.399310
1008.000000	90.515289	-16.021866	7.397225
1009.000000	90.672371	-16.026299	7.395537
1010.000000	90.845085	-16.030338	7.394545
1011.000000	91.031441	-16.034323	7.393851
1012.000000	91.169609	-16.040405	7.393752
1013.000000	91.341721	-16.044764	7.393554
1014.000000	91.534340	-16.045717	7.393355
1015.000000	91.699287	-16.051292	7.393157
1016.000000	91.852097	-16.053879	7.392860
1017.000000	92.036957	-16.055838	7.392464
1018.000000	92.209167	-16.059475	7.391968
1019.000000	92.365349	-16.061310	7.391273
1020.000000	92.533485	-16.062254	7.390578
1021.000000	92.725113	-16.062881	7.389884
1022.000000	92.878014	-16.065182	7.388792
1023.000000	93.037193	-16.065119	7.387700
1024.000000	93.220955	-16.062466	7.386410
1025.000000	93.396454	-16.062683	7.384623
1026.000000	93.537704	-16.063496	7.382538
1027.000000	93.722961	-16.060934	7.380056
1028.000000	93.906425	-16.059767	7.377276
1029.000000	94.068085	-16.063347	7.374397
1030.000000	94.224373	-16.061958	7.371319
1031.000000	94.415894	-16.057539	7.368241
1032.000000	94.584824	-16.057049	7.365362
1033.000000	94.727676	-16.054489	7.362681
1034.000000	94.915726	-16.048443	7.360397
1035.000000	95.103065	-16.044882	7.358413
1036.000000	95.247604	-16.039829	7.357221
1037.000000	95.419327	-16.032747	7.357122
1038.000000	95.605179	-16.021252	7.357719
1039.000000	95.774300	-16.020355	7.358415
1040.000000	95.925415	-16.011694	7.359110
1041.000000	96.114952	-16.001961	7.359508
1042.000000	96.296623	-15.993485	7.359310
1043.000000	96.433105	-15.987663	7.358516
1044.000000	96.616364	-15.977938	7.357325
1045.000000	96.806099	-15.967476	7.356034
1046.000000	96.960693	-15.961142	7.355240
1047.000000	97.125648	-15.949510	7.354844
1048.000000	97.312988	-15.933294	7.354845
1049.000000	97.491776	-15.926762	7.355143
1050.000000	97.633026	-15.913666	7.355243
1051.000000	97.812813	-15.899536	7.355244
1052.000000	98.005333	-15.885595	7.354946
1053.000000	98.155441	-15.874752	7.354549
1054.000000	98.329453	-15.860048	7.354053
1055.000000	98.516899	-15.844362	7.353458
1056.000000	98.688118	-15.833710	7.352764
1057.000000	98.836441	-15.816269	7.352069
1058.000000	99.021591	-15.798285	7.351375
1059.000000	99.206657	-15.783045	7.350680
1060.000000	99.353485	-15.767426	7.350084
1061.000000	99.529182	-15.749618	7.349390
1062.000000	99.721107	-15.727289	7.348497
1063.000000	99.876991	-15.710212	7.347604
1064.000000	100.031784	-15.688498	7.346611
1065.000000	100.217438	-15.667466	7.345619
1066.000000	100.401497	-15.646865	7.344527
1067.000000	100.542458	-15.628397	7.343038
1068.000000	100.720848	-15.606350	7.341251
1069.000000	100.911873	-15.583437	7.339166
1070.000000	101.059998	-15.564757	7.336783
1071.000000	101.219078	-15.540972	7.334103
1072.000000	101.408409	-15.516292	7.331422
1073.000000	101.582512	-15.495239	7.329039
1074.000000	101.723969	-15.470763	7.327649
1075.000000	101.903946	-15.444017	7.327154
1076.000000	102.094276	-15.418434	7.327253
1077.000000	102.241112	-15.394394	7.327552
1078.000000	102.411232	-15.368567	7.328049
1079.000000	102.596786	-15.340848	7.328646
1080.000000	102.765518	-15.317782	7.328745
1081.000000	102.913147	-15.291659	7.328448
1082.000000	103.095612	-15.263107	7.327455
1083.000000	103.280075	-15.233870	7.325966
1084.000000	103.423820	-15.208437	7.324080
1085.000000	103.595436	-15.179342	7.321498
1086.000000	103.784676	-15.146813	7.318520
1087.000000	103.941353	-15.119229	7.314946
1088.000000	104.098045	-15.086079	7.311371
1089.000000	104.278122	-15.051729	7.308194
1090.000000	104.466560	-15.020130	7.305911
1091.000000	104.602539	-14.987539	7.304521
1092.000000	104.781425	-14.953508	7.303826
1093.000000	104.969772	-14.918397	7.303529
1094.000000	105.123863	-14.885501	7.303232
1095.000000	105.289703	-14.850389	7.302735
1096.000000	105.473663	-14.813307	7.302041
1097.000000	105.650269	-14.782058	7.300949
1098.000000	105.797096	-14.745698	7.299758
1099.000000	105.975777	-14.708552	7.298766
1100.000000	106.161034	-14.671234	7.298071
1101.000000	106.305374	-14.635890	7.297873
1102.000000	106.478981	-14.597324	7.297676
1103.000000	106.669418	-14.555903	7.297278
1104.000000	106.838249	-14.518936	7.296286
1105.000000	106.987267	-14.480088	7.294599
1106.000000	107.174713	-14.439499	7.292613
1107.000000	107.357674	-14.401752	7.290329
1108.000000	107.505302	-14.362788	7.288245
1109.000000	107.677719	-14.323002	7.286259
1110.000000	107.868248	-14.280178	7.284770
1111.000000	108.026222	-14.243830	7.283778
1112.000000	108.185402	-14.201818	7.283182
1113.000000	108.369263	-14.158093	7.282984
1114.000000	108.551338	-14.117325	7.282786
1115.000000	108.693184	-14.075459	7.282787
1116.000000	108.876945	-14.033157	7.282787
1117.000000	109.067177	-13.992383	7.282788
1118.000000	109.224060	-13.951215	7.282589
1119.000000	109.384827	-13.908596	7.282094
1120.000000	109.572571	-13.862654	7.281498
1121.000000	109.743393	-13.821871	7.280506
1122.000000	109.887138	-13.778288	7.279315
1123.000000	110.070801	-13.731360	7.277627
1124.000000	110.259842	-13.686540	7.275840
1125.000000	110.401497	-13.642260	7.274054
1126.000000	110.571823	-13.595160	7.272465
1127.000000	110.758568	-13.547626	7.270877
1128.000000	110.932869	-13.500657	7.269686
1129.000000	111.075912	-13.451478	7.268793
1130.000000	111.261078	-13.401523	7.267999
1131.000000	111.439857	-13.352104	7.267404
1132.000000	111.581413	-13.306037	7.267007
1133.000000	111.756714	-13.255806	7.266510
1134.000000	111.945557	-13.204519	7.265915
1135.000000	112.100746	-13.157578	7.265121
1136.000000	112.259323	-13.106194	7.264328
1137.000000	112.435417	-13.055275	7.263534
1138.000000	112.632019	-13.003514	7.262542
1139.000000	112.760040	-12.952056	7.261450
1140.000000	112.940720	-12.897734	7.260258
1141.000000	113.129951	-12.842669	7.259266
1142.000000	113.277672	-12.793778	7.258174
1143.000000	113.443222	-12.738269	7.257082
1144.000000	113.630463	-12.683005	7.256189
1145.000000	113.804871	-12.630778	7.255097
1146.000000	113.948616	-12.576487	7.254005
1147.000000	114.122421	-12.519781	7.252914
1148.000000	114.324600	-12.465704	7.251822
1149.000000	114.460579	-12.412827	7.250731
1150.000000	114.630112	-12.356918	7.249639
1151.000000	114.818748	-12.296612	7.248646
1152.000000	114.980309	-12.242408	7.247852
1153.000000	115.137299	-12.183521	7.246860
1154.000000	115.320259	-12.124027	7.245966
1155.000000	115.506012	-12.065187	7.244874
1156.000000	115.643890	-12.007622	7.243683
1157.000000	115.818787	-11.944492	7.242393
1158.000000	116.019081	-11.886312	7.241102
1159.000000	116.170883	-11.826673	7.239812
1160.000000	116.330353	-11.763607	7.238423
1161.000000	116.516304	-11.697390	7.236934
1162.000000	116.686234	-11.634229	7.235345
1163.000000	116.837540	-11.569201	7.233658
1164.000000	117.017624	-11.500560	7.232169
1165.000000	117.209343	-11.431540	7.230680
1166.000000	117.358864	-11.364998	7.229389
1167.000000	117.526695	-11.293402	7.228198
1168.000000	117.717224	-11.225085	7.227305
1169.000000	117.886658	-11.158932	7.226709
1170.000000	118.032188	-11.088887	7.226015
1171.000000	118.219635	-11.016421	7.225320
1172.000000	118.401306	-10.944788	7.224527
1173.000000	118.555206	-10.874565	7.223633
1174.000000	118.727028	-10.802496	7.222641
1175.000000	118.919350	-10.729214	7.221748
1176.000000	119.080612	-10.659152	7.220854
1177.000000	119.243668	-10.584882	7.219962
1178.000000	119.426239	-10.509508	7.218870
1179.000000	119.610786	-10.437733	7.217579
1180.000000	119.754936	-10.366302	7.215891
1181.000000	119.929939	-10.292832	7.213608
1182.000000	120.114494	-10.218197	7.211027
1183.000000	120.274765	-10.146858	7.208148
1184.000000	120.432243	-10.072170	7.205268
1185.000000	120.619690	-9.995000	7.202985
1186.000000	120.797577	-9.921679	7.201297
1187.000000	120.940826	-9.846828	7.200304
1188.000000	121.119911	-9.769975	7.199610
1189.000000	121.307556	-9.694062	7.199213
1190.000000	121.457764	-9.619244	7.198618
1191.000000	121.626793	-9.542208	7.197526
1192.000000	121.809967	-9.461260	7.195839
1193.000000	121.981781	-9.387980	7.193655
1194.000000	122.126022	-9.309550	7.191570
1195.000000	122.313766	-9.231215	7.189882
1196.000000	122.497627	-9.153100	7.188691
1197.000000	122.642662	-9.076623	7.187897
1198.000000	122.815483	-8.997495	7.187600
1199.000000	123.006210	-8.917436	7.187699
1200.000000	123.164581	-8.841584	7.187899
1201.000000	123.318787	-8.761129	7.187900
1202.000000	123.507423	-8.679035	7.187900
1203.000000	123.688599	-8.599163	7.187801
1204.000000	123.831841	-8.521192	7.187504
1205.000000	124.009628	-8.440141	7.187107
1206.000000	124.199066	-8.359925	7.186710
1207.000000	124.354362	-8.281408	7.186115
1208.000000	124.515617	-8.200058	7.185321
1209.000000	124.698486	-8.118462	7.184527
1210.000000	124.877472	-8.039224	7.183535
1211.000000	125.023209	-7.957831	7.182642
1212.000000	125.202393	-7.873096	7.181649
1213.000000	125.393814	-7.790566	7.180657
1214.000000	125.546524	-7.708508	7.179664
1215.000000	125.718338	-7.623999	7.178771
1216.000000	125.905487	-7.538800	7.177680
1217.000000	126.078697	-7.457514	7.176687
1218.000000	126.221840	-7.372931	7.175794
1219.000000	126.406998	-7.287965	7.174702
1220.000000	126.590363	-7.206112	7.173511
1221.000000	126.737389	-7.127472	7.172221
1222.000000	126.914284	-7.044256	7.171129
1223.000000	127.106010	-6.959806	7.170136
1224.000000	127.263596	-6.880549	7.169144
1225.000000	127.424164	-6.797001	7.168151
1226.000000	127.610504	-6.713905	7.167258
1227.000000	127.802635	-6.630809	7.166464
1228.000000	127.940903	-6.548941	7.165472
1229.000000	128.119202	-6.462344	7.164380
1230.000000	128.305939	-6.378308	7.163189
1231.000000	128.459732	-6.297533	7.161998
1232.000000	128.627670	-6.212243	7.160807
1233.000000	128.815414	-6.128153	7.159516
1234.000000	128.991318	-6.047091	7.158325
1235.000000	129.139847	-5.965858	7.157034
1236.000000	129.317032	-5.881166	7.155844
1237.000000	129.518799	-5.796152	7.154553
1238.000000	129.661362	-5.715549	7.153263
1239.000000	129.833664	-5.631604	7.152072
1240.000000	130.017532	-5.547316	7.150781
1241.000000	130.190155	-5.467999	7.149788
1242.000000	130.338669	-5.384534	7.148697
1243.000000	130.521439	-5.300670	7.147506
1244.000000	130.704498	-5.221004	7.146315
1245.000000	130.849640	-5.141868	7.145223
1246.000000	131.016678	-5.064352	7.144230
